"water_point_id","quality_issues_other","has_quality_issues","water_point_photo","latitude","current_problem","unavailable_period","has_water_committee","service_provider_type","households_count","submitted_date","problem_other_details","has_seasonal_variation","longitude","functional_status","quality_issues_type","has_service_provider"
"30320468","","Yes","https://api.mwater.co/v3/images/ab9e34df33b141239f6c9754522dc230","-14.429300699999999","Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Area or Water Mechanic","46","2022-10-19 11:47:53","","No","35.64828419999999","Partially functional but in need of repair","Salinity or salty water","Yes"
"6989008","","No","https://api.mwater.co/v3/images/67cec6cba8254a498298e516cce628fd","-14.539184999999998","Worn out parts","","Yes ","Water Point Committee, Area or Water Mechanic","47","2022-10-19 11:51:10","","No","35.575155","Partially functional but in need of repair","","Yes"
"9397857","","No","https://api.mwater.co/v3/images/9ee551423c3b47c8b9da2cc050650066","-14.534154099999999","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Unofficial/ Bush Mechanic","55","2022-10-19 11:56:49","","No","35.58368409999999","Partially functional but in need of repair","","Yes"
"23874530","","No","https://api.mwater.co/v3/images/1c708c5f721a403594408da9bf51da74","-14.507829999999998","Worn out parts","","Yes ","Area or Water Mechanic","91","2022-10-19 11:57:07","","No","35.5833517","Partially functional but in need of repair","","Yes"
"27716603","","No","https://api.mwater.co/v3/images/2add8d0a17e34d28a0e93c1d5f212ea8","-14.4269207","Worn out parts","","Yes ","Area or Water Mechanic","78","2022-10-19 12:08:23","","No","35.6356132","Partially functional but in need of repair","","Yes"
"7454503","","No","https://api.mwater.co/v3/images/2b88ac3f5e9247d687892fbbfce2063c","-14.660706880000001","Worn out parts","","Yes ","Community members, Water Point Committee","120","2022-10-19 12:12:58","","No","34.94329741","Partially functional but in need of repair","","Yes"
"409007091","","No","https://api.mwater.co/v3/images/a19274f7ca054b7e8dafbfa95c04cc84","-14.658252409999996","","","Yes ","Community members, Water Point Committee","56","2022-10-19 12:13:17","","No","34.93022877","Functional","","Yes"
"409007084","","No","https://api.mwater.co/v3/images/e51555d55a6c48ba94450e6ddd0455d3","-14.662224890000003","Irregular supply","09, 10, 11, 08","Yes ","Community members, Water Point Committee","45","2022-10-19 12:13:38","","Yes","34.93702508999999","Partially functional but in need of repair","","Yes"
"409007077","","No","https://api.mwater.co/v3/images/6fd1e9d1e95f4641843ece7046acc351","-14.659126390000003","Worn out parts","","Yes ","Community members, Water Point Committee","70","2022-10-19 12:14:05","","No","34.938513889999996","Partially functional but in need of repair","","Yes"
"409007060","","No","https://api.mwater.co/v3/images/e808e67e9e804056bf2a3577bb0e2a24","-14.650787800000002","","","Yes ","Community members, Water Point Committee","46","2022-10-19 12:14:28","","No","34.93664486","Functional","","Yes"
"408447595","","Yes","https://api.mwater.co/v3/images/e5e123fbdc884007a7dfefd71657035a","-14.431373300000002","Irregular supply","10, 11","Yes ","Area or Water Mechanic","15","2022-10-19 12:27:30","","Yes","35.63602499999999","Partially functional but in need of repair","Salinity or salty water","Yes"
"392661050","","No","https://api.mwater.co/v3/images/fa6dc6cc8f07416bb94a18142b9043f9","-14.424636000000001","Low water flow - Low water pressure","09, 10, 11","Yes ","Unofficial/ Bush Mechanic","31","2022-10-19 12:37:47","","Yes","35.6374621","Partially functional but in need of repair","","Yes"
"392700122","","","https://api.mwater.co/v3/images/be7fed1e99c04e8895ef79511cfdf0c4","-14.4273779","","","No","","","2022-10-19 13:15:02","","","35.6291615","No longer exists or abandoned","","No"
"27716641","","No","https://api.mwater.co/v3/images/e4bc4081a6b14c3d9ca0c178c60c43eb","-14.429193299999998","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","136","2022-10-19 13:21:22","","No","35.62941669999999","Partially functional but in need of repair","","Yes"
"7251511","","No","https://api.mwater.co/v3/images/9c0d5e9cccfe425eb0c3a989692a69d1","-14.442231799999998","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","36","2022-10-19 13:51:51","","No","35.6380552","Partially functional but in need of repair","","Yes"
"13038250","","No","https://api.mwater.co/v3/images/8bf82bcaba6241ccb5b1dcf3ed449d69","-14.703859000000003","Worn out parts","","Yes ","Area or Water Mechanic","70","2022-10-19 16:15:44","","No","35.4286179","Partially functional but in need of repair","","Yes"
"7430251","","No","https://api.mwater.co/v3/images/55e59cac3366453ab6bad47fe5dddf05","-14.733225000000001","","","Yes ","Area or Water Mechanic, Water Point Committee","80","2022-10-19 16:16:10","","No","35.4053183","Functional","","Yes"
"38794265","","No","https://api.mwater.co/v3/images/dcef506369914afc966c30fa4acf6765","-14.738846700000002","Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee, Area or Water Mechanic","85","2022-10-19 16:16:29","","No","35.3962935","Partially functional but in need of repair","","Yes"
"32161126","","No","https://api.mwater.co/v3/images/c66722644e2a4e67bb27d004b95161ee","-14.731676899999998","","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","70","2022-10-19 16:16:54","","No","35.411097899999994","Functional","","Yes"
"410129311","","Yes","https://api.mwater.co/v3/images/e3d8443f425f4242b53233995493acd5","-14.738456700000002","","","Yes ","Unofficial/ Bush Mechanic","35","2022-10-19 16:17:35","","No","35.41668969999999","Functional","Colour","Yes"
"18119530","","No","https://api.mwater.co/v3/images/c68c388498bf413794a9c76ce6d2c899","-14.6262756","Worn out parts, Other (please specify), Low water flow - Low water pressure","","Yes ","Water Point Committee, Community members","59","2022-10-20 04:59:54","Hard to pump ","No","34.86920669999999","Partially functional but in need of repair","","Yes"
"18119468","","No","https://api.mwater.co/v3/images/8691112bdee14df38e95cba66acac034","-14.6430314","Worn out parts","","Yes ","Water Point Committee, Community members","122","2022-10-20 05:00:22","","No","34.8707738","Partially functional but in need of repair","","Yes"
"18119444","","Yes","https://api.mwater.co/v3/images/6e42e52477e44d7d8e0f8e8db7398150","-14.6392179","Worn out parts","","Yes ","Water Point Committee, Community members","150","2022-10-20 05:00:50","","No","34.8829624","Partially functional but in need of repair","Salinity or salty water","Yes"
"410249576","","No","https://api.mwater.co/v3/images/a1aa1076830b4a52865805702b5a6ca5","-14.6491205","","","Yes ","Water Point Committee, Community members","32","2022-10-20 05:01:12","","No","34.9053799","Functional","","Yes"
"18119413","","No","https://api.mwater.co/v3/images/acbd99a77a91438ab8c56c78d90bccd5","-14.646022100000001","Worn out parts","","Yes ","Community members, Water Point Committee","45","2022-10-20 05:01:32","","No","34.9026877","Partially functional but in need of repair","","Yes"
"18119451","","","https://api.mwater.co/v3/images/f00b463a0ffb4e928e511177a98da72d","-14.637772700000001","Structural problems - Civil works, apron, etc, Worn out parts, Low yield, Other (please specify)","","No","Area or Water Mechanic","","2022-10-20 05:02:00","Inadequate number of bolts and nuts. Pipe blockage due to tree roots ","","34.876280599999994","Not functional","","Yes"
"21301861","","No","https://api.mwater.co/v3/images/007419fbfcf7428083f6c797bc270881","-14.743839700000002","Worn out parts","","Yes ","Water Point Committee","20","2022-10-20 07:08:13","","No","35.3660663","Partially functional but in need of repair","","Yes"
"13706760","","No","https://api.mwater.co/v3/images/94406364997841ee98bf427ea131c11b","-14.752198400000001","","","Yes ","Area or Water Mechanic","85","2022-10-20 07:11:06","","No","35.37198769999999","Functional","","Yes"
"58367458","","","https://api.mwater.co/v3/images/68ce3f8c982f474ab549a2a3f1fce6db","-14.654747439999998","","","No","","","2022-10-20 07:32:00","","","34.95166911","No longer exists or abandoned","","No"
"32303397","","No","https://api.mwater.co/v3/images/4b089a3c991945a6906b3a8dfd1c604b","-14.65220345","Broken parts","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","58","2022-10-20 07:32:11","","No","34.94996343","Partially functional but in need of repair","","Yes"
"58367465","","No","https://api.mwater.co/v3/images/db272c22eff24c4ebf7e5bb7a4fdcd44","-14.650721030000003","","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","50","2022-10-20 07:32:23","","No","34.94183325","Functional","","Yes"
"58367685","","No","https://api.mwater.co/v3/images/96e95aa89c2a449ebb97ac0bd70a7c15","-14.612888990000002","Broken parts, Worn out parts, Inadequate number of pipes","11, 10","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","53","2022-10-20 07:32:35","","Yes","34.90270483","Partially functional but in need of repair","","Yes"
"410735659","","No","https://api.mwater.co/v3/images/e4ca9fee923244c98cbe919f4278eed0","-14.608480869999996","Broken parts, Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","10","2022-10-20 07:33:18","","No","34.902291029999994","Partially functional but in need of repair","","Yes"
"23139048","","No","https://api.mwater.co/v3/images/64c0ec6b02a44a938b7d187c89ea3b2f","-14.209949999999997","Low yield, Low water flow - Low water pressure, Inadequate number of pipes, Worn out parts","10, 09, 08","Yes ","Water Point Committee","55","2022-10-20 08:47:08","","Yes","35.46790669999999","Partially functional but in need of repair","","Yes"
"19167060","","No","https://api.mwater.co/v3/images/b47cb715bbee47939d67e86bb9196a97","-14.236424999999995","Worn out parts, Low yield, Inadequate number of pipes","","Yes ","Water Point Committee","110","2022-10-20 08:47:30","","No","35.398875","Partially functional but in need of repair","","Yes"
"23139787","","","https://api.mwater.co/v3/images/dd5ec787a5a74e6498584695375126c5","-14.201791699999998","","","Yes ","","","2022-10-20 08:48:29","","","35.47518169999999","No longer exists or abandoned","","No"
"23139031","","No","https://api.mwater.co/v3/images/e50cab58eed043daaf0ded2a99e1acdc","-14.2162348","","","Yes ","Unofficial/ Bush Mechanic","45","2022-10-20 08:49:50","","No","35.465238899999996","Functional","","Yes"
"23139220","","","https://api.mwater.co/v3/images/8773138988af43eba8b7e0aa0087b637","-14.2011492","Broken parts, Worn out parts, Inadequate number of pipes","","Yes ","Water Point Committee","","2022-10-20 08:51:52","","","35.4757488","Not functional","","Yes"
"36558232","","No","https://api.mwater.co/v3/images/6b38dc5205724a01b1b6183b5c015f34","-14.2130209","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","112","2022-10-20 08:52:11","","No","35.4459226","Partially functional but in need of repair","","Yes"
"408861447","","No","https://api.mwater.co/v3/images/14002ef5d6e14c94851629500037bfa3","-14.221958299999997","","","Yes ","Water Point Committee","30","2022-10-20 08:52:20","","No","35.4411","Functional","","Yes"
"36558311","","No","https://api.mwater.co/v3/images/08552d1fe7864b07a5660a143a3027f9","-14.218612999999998","","","Yes ","Unofficial/ Bush Mechanic","54","2022-10-20 08:52:47","","No","35.441995","Functional","","Yes"
"408861430","","Yes","https://api.mwater.co/v3/images/8448a5a96ac0451fb9d2cfd55a9d9998","-14.2153283","","","Yes ","Water Point Committee","53","2022-10-20 08:52:56","","No","35.44523","Functional","Turbidity or cloudy water ","Yes"
"36558160","","No","https://api.mwater.co/v3/images/1951d3597673470e9137d6d0de3fa9c9","-14.211540300000001","","","Yes ","Unofficial/ Bush Mechanic","60","2022-10-20 08:53:57","","No","35.4446865","Functional","","Yes"
"16930788","","","https://api.mwater.co/v3/images/d85ce90119054c4d839c5ebaa8dfd62b","-14.2348331","Worn out parts, Broken parts","","Yes ","Water Point Committee","","2022-10-20 08:54:13","","","35.4389964","Not functional","","Yes"
"88599465","","Yes","https://api.mwater.co/v3/images/cee6b94a2d624f48866293d90acef03f","-14.237191599999997","","","Yes ","Water Point Committee","35","2022-10-20 08:54:22","","No","35.4370361","Functional","Salinity or salty water","Yes"
"23139062","","No","https://api.mwater.co/v3/images/6a6ef458880046d599b6ad88015909a1","-14.210561099999998","Worn out parts, Low yield","10","Yes ","Water Point Committee","65","2022-10-20 08:54:36","","Yes","35.4650325","Partially functional but in need of repair","","Yes"
"406119007","","No","https://api.mwater.co/v3/images/1fe80237c0524e1abadf175ee5e3bebf","-14.220320000000001","","","No","Institution","35","2022-10-20 09:56:45","","No","35.4411717","Functional","","Yes"
"87847136","","Yes","https://api.mwater.co/v3/images/d7fe92d6090f4d30981ecc726b5cdda8","-14.2357583","Worn out parts","","Yes ","Water Point Committee","65","2022-10-20 09:56:57","","No","35.43924","Partially functional but in need of repair","Salinity or salty water","Yes"
"13096195","","No","https://api.mwater.co/v3/images/206f71b3c737418ea0a592d92e12b608","-14.763339499999999","","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","50","2022-10-20 11:15:50","","No","35.4349358","Functional","","Yes"
"13096205","","No","https://api.mwater.co/v3/images/3da0dbbed5134b7bb8eba948cd6c57df","-14.763954700000003","Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","60","2022-10-20 11:16:06","","No","35.43567809999999","Partially functional but in need of repair","","Yes"
"13096164","","No","https://api.mwater.co/v3/images/30b5163fc1914f1cac450a6600cb88cc","-14.7655331","","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","45","2022-10-20 11:16:49","","No","35.43791499999999","Functional","","Yes"
"13096308","","","https://api.mwater.co/v3/images/5f411b73e1bf47f48beffda5c8c04536","-14.7658967","Worn out parts","","Yes ","Water Point Committee","","2022-10-20 11:17:06","","","35.4279617","Not functional","","Yes"
"31704681","","No","https://api.mwater.co/v3/images/577eabbcd96f422ea161211ad26d9239","-14.77181","Worn out parts","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","60","2022-10-20 11:17:21","","No","35.45044169999999","Partially functional but in need of repair","","Yes"
"13096243","","No","https://api.mwater.co/v3/images/f82f22d71e5d4c459640c07fc0dc3af0","-14.761273199999998","","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","50","2022-10-20 11:17:38","","No","35.4302145","Functional","","Yes"
"410129328","","No","https://api.mwater.co/v3/images/dcb7377afb914a40ac4f90124ccad4f5","-14.783516700000002","","","Yes ","Area or Water Mechanic","60","2022-10-20 11:17:56","","No","35.45282499999999","Functional","","Yes"
"32100518","","No","https://api.mwater.co/v3/images/0c8dc4e603774195ba4c6d417d07c65c","-14.787252500000001","","","Yes ","Area or Water Mechanic","50","2022-10-20 11:18:57","","No","35.4413237","Functional","","Yes"
"426409591","","","https://api.mwater.co/v3/images/4c6aa8bc5f404b9998d0b4fd2073b7f0","","","","No","","","2022-10-20 16:37:11","","","","No longer exists or abandoned","","No"
